iso3_country,geometry_ref,total_emissions,n_sources,latest_end_time
IDN,ghs-fua_7204,93894.28499999995,1,2025-07-31 00:00:00
THA,gadm_THA.62.11_1,93884.60899999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.10.212_2,93870.62519999994,1,2025-07-31 00:00:00
SDN,gadm_SDN.3.3_1,93853.70679999994,1,2025-07-31 00:00:00
THA,gadm_THA.54.19_1,93839.343,1,2025-07-31 00:00:00
CHN,ghs-fua_7902,93838.28179999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.270_2,93796.1766,1,2025-07-31 00:00:00
PHL,gadm_PHL.40.13_1,93783.73660000003,1,2025-07-31 00:00:00
MEX,gadm_MEX.7.20_2,93774.10839999997,1,2025-07-31 00:00:00
LKA,gadm_LKA.20.1_1,93765.50779999998,1,2025-07-31 00:00:00
JPN,gadm_JPN.30.15_1,93762.26000000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.21.8_1,93748.62440000002,1,2025-07-31 00:00:00
USA,gadm_USA.18.85_1,93732.08460000002,1,2025-07-31 00:00:00
IDN,ghs-fua_6717,93730.22660000011,1,2025-07-31 00:00:00
AUS,gadm_AUS.9.28_1,93712.77119999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.255_2,93684.24399999998,1,2025-07-31 00:00:00
THA,gadm_THA.3.6_1,93683.32580000008,1,2025-07-31 00:00:00
BDI,gadm_BDI.13.6_1,93681.18739999998,1,2025-07-31 00:00:00
HTI,ghs-fua_963,93674.8744,1,2025-07-31 00:00:00
BOL,gadm_BOL.4.5_2,93672.744,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.87_2,93634.43620000007,1,2025-07-31 00:00:00
IRL,gadm_IRL.12.3_1,93624.68459999996,1,2025-07-31 00:00:00
DZA,gadm_DZA.23.6_1,93614.31399999998,1,2025-07-31 00:00:00
IRL,gadm_IRL.12.1_1,93612.71700000002,1,2025-07-31 00:00:00
PHL,gadm_PHL.37.8_1,93611.46340000007,1,2025-07-31 00:00:00
MEX,gadm_MEX.3.3_2,93611.40440000001,1,2025-07-31 00:00:00
IND,ghs-fua_8589,93605.79560000007,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.731_2,93599.90340000002,1,2025-07-31 00:00:00
USA,gadm_USA.4.55_1,93591.75819999997,1,2025-07-31 00:00:00
NLD,gadm_NLD.7.46_1,93582.88620000002,1,2025-07-31 00:00:00
DNK,gadm_DNK.5.8_1,93582.447,1,2025-07-31 00:00:00
AGO,gadm_AGO.9.4_1,93575.71559999997,1,2025-07-31 00:00:00
RUS,gadm_RUS.35.42_1,93547.91179999997,1,2025-07-31 00:00:00
UKR,gadm_UKR.10.7_1,93545.38940000001,1,2025-07-31 00:00:00
THA,gadm_THA.30.7_1,93539.7044,1,2025-07-31 00:00:00
KEN,gadm_KEN.11.11_1,93522.86159999999,1,2025-07-31 00:00:00
MEX,gadm_MEX.16.111_2,93521.98680000004,1,2025-07-31 00:00:00
TZA,gadm_TZA.31.2_1,93513.51759999999,1,2025-07-31 00:00:00
USA,gadm_USA.19.46_1,93510.01439999997,1,2025-07-31 00:00:00
JPN,gadm_JPN.1.1_1,93497.7376,1,2025-07-31 00:00:00
RUS,gadm_RUS.23.26_1,93488.73199999997,1,2025-07-31 00:00:00
ECU,gadm_ECU.7.6_1,93488.16099999993,1,2025-07-31 00:00:00
YEM,gadm_YEM.14.5_1,93473.06739999999,1,2025-07-31 00:00:00
CUB,gadm_CUB.1.4_1,93472.97739999997,1,2025-07-31 00:00:00
TTO,gadm_TTO.14_1,93461.53700000001,1,2025-07-31 00:00:00
YEM,gadm_YEM.21.12_1,93447.4466,1,2025-07-31 00:00:00
IND,ghs-fua_5472,93445.10460000005,1,2025-07-31 00:00:00
BDI,gadm_BDI.7.6_1,93443.95200000003,1,2025-07-31 00:00:00
NOR,gadm_NOR.18.6_1,93411.67460000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.26.5_1,93409.27099999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.14.6_2,93408.17000000007,1,2025-07-31 00:00:00
NGA,gadm_NGA.24.14_1,93403.25980000003,1,2025-07-31 00:00:00
COD,gadm_COD.20.6_1,93398.09980000005,1,2025-07-31 00:00:00
IND,ghs-fua_7715,93394.16320000007,1,2025-07-31 00:00:00
VNM,gadm_VNM.53.1_1,93385.143,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.128_2,93383.8236,1,2025-07-31 00:00:00
THA,gadm_THA.12.11_1,93379.44000000005,1,2025-07-31 00:00:00
VNM,gadm_VNM.27.19_1,93379.38840000004,1,2025-07-31 00:00:00
UKR,gadm_UKR.8.4_1,93344.86840000004,1,2025-07-31 00:00:00
JPN,gadm_JPN.44.24_1,93344.19439999996,1,2025-07-31 00:00:00
BOL,gadm_BOL.4.13_2,93332.28140000005,1,2025-07-31 00:00:00
MLI,gadm_MLI.2.3_1,93331.40640000004,1,2025-07-31 00:00:00
EGY,gadm_EGY.9.6_1,93329.48300000001,1,2025-07-31 00:00:00
KEN,gadm_KEN.10.5_1,93324.28759999995,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.102_2,93321.36259999996,1,2025-07-31 00:00:00
VNM,gadm_VNM.46.2_1,93318.45440000003,1,2025-07-31 00:00:00
USA,gadm_USA.44.208_1,93307.37499999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.17_2,93302.36519999996,1,2025-07-31 00:00:00
MEX,gadm_MEX.27.15_2,93302.03539999998,1,2025-07-31 00:00:00
IND,ghs-fua_10194,93288.25540000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.52.4_1,93283.97339999997,1,2025-07-31 00:00:00
DNK,gadm_DNK.4.16_1,93283.5926,1,2025-07-31 00:00:00
RUS,gadm_RUS.40.7_1,93279.57300000002,1,2025-07-31 00:00:00
BFA,gadm_BFA.6.2_1,93258.10859999999,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.563_2,93253.83739999997,1,2025-07-31 00:00:00
COD,gadm_COD.22.9_1,93253.46699999999,1,2025-07-31 00:00:00
PRK,gadm_PRK.7.13_1,93247.69840000005,1,2025-07-31 00:00:00
BLR,gadm_BLR.4.5_1,93223.20139999998,1,2025-07-31 00:00:00
IDN,ghs-fua_559,93222.81500000002,1,2025-07-31 00:00:00
YEM,gadm_YEM.11.10_1,93213.958,1,2025-07-31 00:00:00
GTM,gadm_GTM.17.23_1,93212.88359999997,1,2025-07-31 00:00:00
UKR,gadm_UKR.1.20_1,93209.5588,1,2025-07-31 00:00:00
USA,gadm_USA.49.43_1,93191.42419999998,1,2025-07-31 00:00:00
TUR,gadm_TUR.30.8_1,93175.48080000002,1,2025-07-31 00:00:00
USA,gadm_USA.37.35_1,93163.74179999999,1,2025-07-31 00:00:00
IND,ghs-fua_8573,93159.48360000005,1,2025-07-31 00:00:00
BRA,gadm_BRA.14.75_2,93158.08480000003,1,2025-07-31 00:00:00
VNM,gadm_VNM.3.8_1,93156.46159999995,1,2025-07-31 00:00:00
PRT,gadm_PRT.19.3_1,93156.20120000002,1,2025-07-31 00:00:00
VNM,gadm_VNM.45.1_1,93143.79520000004,1,2025-07-31 00:00:00
LTU,gadm_LTU.8.1_1,93132.51139999997,1,2025-07-31 00:00:00
UKR,gadm_UKR.1.6_1,93121.50580000003,1,2025-07-31 00:00:00
SRB,gadm_SRB.18.4_1,93111.59140000003,1,2025-07-31 00:00:00
JPN,gadm_JPN.4.19_1,93110.8116,1,2025-07-31 00:00:00
CUB,gadm_CUB.7.8_1,93109.6326,1,2025-07-31 00:00:00
THA,ghs-fua_2269,93103.46579999993,1,2025-07-31 00:00:00
UGA,gadm_UGA.29.3_1,93090.24620000001,1,2025-07-31 00:00:00
UKR,gadm_UKR.16.6_1,93086.53879999992,1,2025-07-31 00:00:00
PRT,gadm_PRT.1.14_1,93083.44859999999,1,2025-07-31 00:00:00
ARG,gadm_ARG.1.100_1,93080.97759999998,1,2025-07-31 00:00:00
DZA,gadm_DZA.11.22_1,93070.86299999998,1,2025-07-31 00:00:00
KEN,gadm_KEN.34.4_1,93062.819,1,2025-07-31 00:00:00
UKR,gadm_UKR.10.2_1,93062.11540000002,1,2025-07-31 00:00:00
VEN,gadm_VEN.7.6_1,93057.9852,1,2025-07-31 00:00:00
SEN,gadm_SEN.3.2_1,93050.76759999992,1,2025-07-31 00:00:00
BRA,ghs-fua_4079,93040.8076,1,2025-07-31 00:00:00
TUR,gadm_TUR.27.6_1,93028.16200000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.19_2,93019.9268,1,2025-07-31 00:00:00
NGA,ghs-fua_4065,93006.81800000006,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.137_2,92987.47120000004,1,2025-07-31 00:00:00
JPN,gadm_JPN.15.16_1,92980.137,1,2025-07-31 00:00:00
TUR,gadm_TUR.59.3_1,92978.18200000003,1,2025-07-31 00:00:00
IND,gadm_IND.3.11_1,92977.62819999996,1,2025-07-31 00:00:00
IND,ghs-fua_7941,92972.90359999992,1,2025-07-31 00:00:00
VNM,gadm_VNM.27.25_1,92972.32159999998,1,2025-07-31 00:00:00
COD,gadm_COD.26.5_1,92966.4714,1,2025-07-31 00:00:00
USA,gadm_USA.26.13_1,92956.95060000001,1,2025-07-31 00:00:00
YEM,gadm_YEM.9.1_1,92949.87439999996,1,2025-07-31 00:00:00
TUR,gadm_TUR.24.6_1,92908.95080000004,1,2025-07-31 00:00:00
DZA,gadm_DZA.14.8_1,92904.56920000001,1,2025-07-31 00:00:00
MRT,gadm_MRT.3.1_1,92903.33219999998,1,2025-07-31 00:00:00
PHL,gadm_PHL.25.33_1,92902.81300000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.157_2,92896.09979999997,1,2025-07-31 00:00:00
TCD,gadm_TCD.15.1_1,92895.58039999999,1,2025-07-31 00:00:00
ETH,ghs-fua_6316,92892.42879999998,1,2025-07-31 00:00:00
VNM,gadm_VNM.35.10_1,92884.11,1,2025-07-31 00:00:00
KEN,gadm_KEN.26.8_1,92862.89619999999,1,2025-07-31 00:00:00
SOM,gadm_SOM.7.1_1,92851.73140000005,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.257_2,92849.67399999997,1,2025-07-31 00:00:00
VNM,gadm_VNM.46.5_1,92847.39,1,2025-07-31 00:00:00
ECU,gadm_ECU.3.6_1,92847.36459999999,1,2025-07-31 00:00:00
SRB,gadm_SRB.13.2_1,92845.16879999998,1,2025-07-31 00:00:00
PRT,gadm_PRT.15.17_1,92842.2968,1,2025-07-31 00:00:00
MYS,gadm_MYS.14.16_1,92812.3124,1,2025-07-31 00:00:00
VNM,ghs-fua_4380,92811.39440000003,1,2025-07-31 00:00:00
ARG,gadm_ARG.11.6_1,92809.69140000004,1,2025-07-31 00:00:00
NGA,ghs-fua_7188,92808.62120000008,1,2025-07-31 00:00:00
EGY,ghs-fua_4651,92795.37499999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.368_2,92792.99079999999,1,2025-07-31 00:00:00
IND,ghs-fua_7865,92766.087,1,2025-07-31 00:00:00
PHL,gadm_PHL.12.32_1,92756.04660000003,1,2025-07-31 00:00:00
DZA,gadm_DZA.1.16_1,92752.24720000006,1,2025-07-31 00:00:00
PAK,ghs-fua_5556,92750.08700000001,1,2025-07-31 00:00:00
TUR,gadm_TUR.27.4_1,92731.64320000002,1,2025-07-31 00:00:00
PER,ghs-fua_741,92718.82120000005,1,2025-07-31 00:00:00
USA,gadm_USA.47.34_1,92717.71559999998,1,2025-07-31 00:00:00
VNM,gadm_VNM.21.13_1,92695.97920000002,1,2025-07-31 00:00:00
JPN,gadm_JPN.10.3_1,92695.35019999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.10.33_2,92693.43860000004,1,2025-07-31 00:00:00
CHE,gadm_CHE.12.1_1,92688.09360000001,1,2025-07-31 00:00:00
TUR,gadm_TUR.21.1_1,92681.36640000001,1,2025-07-31 00:00:00
IDN,gadm_IDN.34.3_1,92677.8352,1,2025-07-31 00:00:00
IND,ghs-fua_8275,92676.2624,1,2025-07-31 00:00:00
GEO,gadm_GEO.9.2_1,92668.7966,1,2025-07-31 00:00:00
MNG,gadm_MNG.12.13_1,92661.568,1,2025-07-31 00:00:00
PRT,gadm_PRT.18.7_1,92655.60819999997,1,2025-07-31 00:00:00
IND,ghs-fua_6392,92649.16279999996,1,2025-07-31 00:00:00
DZA,gadm_DZA.29.2_1,92647.56440000002,1,2025-07-31 00:00:00
MRT,gadm_MRT.5.1_1,92644.4372,1,2025-07-31 00:00:00
MEX,gadm_MEX.12.60_2,92633.6012,1,2025-07-31 00:00:00
DZA,gadm_DZA.27.11_1,92620.7516,1,2025-07-31 00:00:00
MEX,gadm_MEX.16.108_2,92612.37520000001,1,2025-07-31 00:00:00
MYS,gadm_MYS.13.15_1,92596.87200000003,1,2025-07-31 00:00:00
IND,ghs-fua_9588,92588.29280000002,1,2025-07-31 00:00:00
ARG,gadm_ARG.12.6_1,92582.3416,1,2025-07-31 00:00:00
EGY,gadm_EGY.7.8_1,92581.99220000002,1,2025-07-31 00:00:00
PRT,gadm_PRT.6.2_1,92571.9806,1,2025-07-31 00:00:00
TUR,gadm_TUR.66.12_1,92560.99200000003,1,2025-07-31 00:00:00
SYR,gadm_SYR.13.1_1,92554.84840000002,1,2025-07-31 00:00:00
MEX,gadm_MEX.19.39_2,92552.84919999998,1,2025-07-31 00:00:00
UKR,gadm_UKR.22.6_1,92552.30039999996,1,2025-07-31 00:00:00
RUS,gadm_RUS.77.19_1,92550.54300000003,1,2025-07-31 00:00:00
XKX,ghs-fua_1035,92537.49040000002,1,2025-07-31 00:00:00
IND,ghs-fua_8335,92528.0074,1,2025-07-31 00:00:00
VNM,gadm_VNM.46.4_1,92525.71079999997,1,2025-07-31 00:00:00
ECU,gadm_ECU.6.1_1,92495.02779999995,1,2025-07-31 00:00:00
RUS,gadm_RUS.2.11_1,92475.75300000001,1,2025-07-31 00:00:00
PHL,gadm_PHL.5.18_1,92475.207,1,2025-07-31 00:00:00
TUN,gadm_TUN.8.9_1,92468.42200000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.74.17_1,92449.987,1,2025-07-31 00:00:00
ARG,gadm_ARG.1.24_1,92433.93959999995,1,2025-07-31 00:00:00
THA,gadm_THA.6.7_1,92431.64479999997,1,2025-07-31 00:00:00
THA,gadm_THA.73.6_1,92423.96759999997,1,2025-07-31 00:00:00
IND,ghs-fua_3952,92399.9282,1,2025-07-31 00:00:00
UKR,gadm_UKR.25.15_1,92398.77620000004,1,2025-07-31 00:00:00
ARG,gadm_ARG.22.18_1,92386.83039999999,1,2025-07-31 00:00:00
KEN,gadm_KEN.27.3_1,92369.9682,1,2025-07-31 00:00:00
USA,gadm_USA.16.26_1,92346.72499999996,1,2025-07-31 00:00:00
NLD,gadm_NLD.11.6_1,92342.32280000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.62.30_1,92333.19639999996,1,2025-07-31 00:00:00
JPN,gadm_JPN.5.18_1,92325.42580000001,1,2025-07-31 00:00:00
VEN,gadm_VEN.16.11_1,92307.10880000005,1,2025-07-31 00:00:00
IND,ghs-fua_9708,92305.68319999997,1,2025-07-31 00:00:00
JPN,gadm_JPN.2.22_1,92304.81139999996,1,2025-07-31 00:00:00
THA,gadm_THA.24.8_1,92299.9282,1,2025-07-31 00:00:00
TUR,gadm_TUR.77.6_1,92298.91199999998,1,2025-07-31 00:00:00
PHL,gadm_PHL.53.6_1,92288.93339999994,1,2025-07-31 00:00:00
IND,ghs-fua_9820,92288.68559999998,1,2025-07-31 00:00:00
TUN,gadm_TUN.6.5_1,92282.29340000004,1,2025-07-31 00:00:00
URY,gadm_URY.5.1_2,92278.82619999997,1,2025-07-31 00:00:00
IND,ghs-fua_10465,92266.81879999996,1,2025-07-31 00:00:00
PER,gadm_PER.21.2_1,92265.61799999999,1,2025-07-31 00:00:00
AGO,gadm_AGO.15.2_1,92264.64680000002,1,2025-07-31 00:00:00
TUR,gadm_TUR.49.2_1,92263.326,1,2025-07-31 00:00:00
MEX,ghs-fua_1698,92246.83779999998,1,2025-07-31 00:00:00
SVN,gadm_SVN.1.7_1,92225.71600000003,1,2025-07-31 00:00:00
IND,ghs-fua_9526,92223.54540000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.26.27_2,92214.74959999998,1,2025-07-31 00:00:00
SUR,gadm_SUR.2.6_1,92205.58139999997,1,2025-07-31 00:00:00
IDN,gadm_IDN.23.6_1,92205.15339999998,1,2025-07-31 00:00:00
MEX,gadm_MEX.14.36_2,92188.84480000004,1,2025-07-31 00:00:00
PNG,gadm_PNG.3.4_1,92186.24179999999,1,2025-07-31 00:00:00
TUN,gadm_TUN.18.9_1,92169.91980000003,1,2025-07-31 00:00:00
KEN,ghs-fua_1204,92163.63259999998,1,2025-07-31 00:00:00
MEX,ghs-fua_5897,92158.64759999995,1,2025-07-31 00:00:00
DNK,gadm_DNK.3.9_1,92139.8116,1,2025-07-31 00:00:00
IDN,ghs-fua_6780,92134.28179999997,1,2025-07-31 00:00:00
ARG,gadm_ARG.15.1_1,92126.6836,1,2025-07-31 00:00:00
USA,gadm_USA.28.14_1,92121.206,1,2025-07-31 00:00:00
AGO,gadm_AGO.17.7_1,92119.73079999998,1,2025-07-31 00:00:00
AGO,gadm_AGO.18.3_1,92115.9634,1,2025-07-31 00:00:00
THA,gadm_THA.54.20_1,92115.63300000002,1,2025-07-31 00:00:00
MEX,gadm_MEX.14.53_2,92111.1066,1,2025-07-31 00:00:00
BRA,ghs-fua_6777,92108.708,1,2025-07-31 00:00:00
EGY,gadm_EGY.20.3_1,92103.725,1,2025-07-31 00:00:00
SAU,gadm_SAU.12.5_1,92101.79119999999,1,2025-07-31 00:00:00
TCD,gadm_TCD.14.3_1,92091.04400000001,1,2025-07-31 00:00:00
NGA,gadm_NGA.27.9_1,92089.59139999999,1,2025-07-31 00:00:00
KEN,gadm_KEN.32.2_1,92087.30199999998,1,2025-07-31 00:00:00
ROU,gadm_ROU.27.15_1,92084.6354,1,2025-07-31 00:00:00
USA,gadm_USA.49.48_1,92073.67000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.71_2,92062.4736,1,2025-07-31 00:00:00
IRQ,ghs-fua_4197,92053.4224,1,2025-07-31 00:00:00
MMR,gadm_MMR.13.5_1,92052.48679999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.14.87_2,92044.81360000007,1,2025-07-31 00:00:00
EGY,gadm_EGY.11.3_1,92043.16460000003,1,2025-07-31 00:00:00
ROU,gadm_ROU.12.5_1,92040.783,1,2025-07-31 00:00:00
TUR,gadm_TUR.34.14_1,92029.89499999997,1,2025-07-31 00:00:00
UKR,gadm_UKR.18.5_1,92020.4214,1,2025-07-31 00:00:00
DZA,gadm_DZA.1.4_1,92018.61519999996,1,2025-07-31 00:00:00
VNM,gadm_VNM.58.4_1,92017.3304,1,2025-07-31 00:00:00
IND,ghs-fua_9860,92012.29040000004,1,2025-07-31 00:00:00
USA,gadm_USA.13.8_1,92009.65200000003,1,2025-07-31 00:00:00
USA,gadm_USA.14.18_1,92000.88160000001,1,2025-07-31 00:00:00
HTI,gadm_HTI.5.3_1,91986.2532,1,2025-07-31 00:00:00
VNM,gadm_VNM.40.7_1,91984.38400000005,1,2025-07-31 00:00:00
BOL,ghs-fua_930,91967.15840000001,1,2025-07-31 00:00:00
NLD,gadm_NLD.14.5_1,91966.88,1,2025-07-31 00:00:00
NAM,gadm_NAM.4.6_1,91966.86560000002,1,2025-07-31 00:00:00
USA,gadm_USA.25.8_1,91959.09960000003,1,2025-07-31 00:00:00
RUS,gadm_RUS.74.6_1,91956.91520000002,1,2025-07-31 00:00:00
AFG,gadm_AFG.12.5_1,91947.27039999998,1,2025-07-31 00:00:00
RUS,gadm_RUS.2.47_1,91943.09799999995,1,2025-07-31 00:00:00
SDN,gadm_SDN.17.1_1,91921.29959999994,1,2025-07-31 00:00:00
THA,gadm_THA.16.4_1,91903.01399999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.41_2,91894.54039999995,1,2025-07-31 00:00:00
MLI,gadm_MLI.6.2_1,91886.51280000008,1,2025-07-31 00:00:00
BRA,ghs-fua_7298,91879.00419999995,1,2025-07-31 00:00:00
VNM,gadm_VNM.25.8_1,91864.78680000002,1,2025-07-31 00:00:00
BEN,gadm_BEN.1.3_1,91852.27559999998,1,2025-07-31 00:00:00
BRA,ghs-fua_7414,91845.54600000002,1,2025-07-31 00:00:00
EGY,ghs-fua_5892,91845.50759999994,1,2025-07-31 00:00:00
BRA,gadm_BRA.26.66_2,91841.9322,1,2025-07-31 00:00:00
IND,ghs-fua_8938,91840.10160000004,1,2025-07-31 00:00:00
JPN,gadm_JPN.8.16_1,91835.95560000002,1,2025-07-31 00:00:00
NZL,gadm_NZL.18.4_1,91827.4266,1,2025-07-31 00:00:00
USA,gadm_USA.26.45_1,91822.69339999999,1,2025-07-31 00:00:00
LKA,gadm_LKA.5.4_1,91789.71320000006,1,2025-07-31 00:00:00
MYS,gadm_MYS.3.6_1,91776.84980000005,1,2025-07-31 00:00:00
KEN,gadm_KEN.16.9_1,91771.62239999995,1,2025-07-31 00:00:00
AUS,gadm_AUS.10.2_1,91765.52719999997,1,2025-07-31 00:00:00
RUS,gadm_RUS.64.28_1,91760.02479999997,1,2025-07-31 00:00:00
THA,gadm_THA.45.6_1,91756.39799999997,1,2025-07-31 00:00:00
BGR,ghs-fua_661,91754.8782,1,2025-07-31 00:00:00
AUS,gadm_AUS.11.96_1,91749.4948,1,2025-07-31 00:00:00
ZMB,gadm_ZMB.1.8_2,91741.30740000002,1,2025-07-31 00:00:00
MEX,gadm_MEX.23.3_2,91741.19239999994,1,2025-07-31 00:00:00
IDN,gadm_IDN.5.1_1,91729.185,1,2025-07-31 00:00:00
USA,gadm_USA.35.49_1,91721.68559999998,1,2025-07-31 00:00:00
TUR,gadm_TUR.1.1_1,91720.88920000002,1,2025-07-31 00:00:00
TJK,ghs-fua_1137,91704.6242,1,2025-07-31 00:00:00
NGA,gadm_NGA.30.26_1,91702.81900000006,1,2025-07-31 00:00:00
UGA,ghs-fua_772,91702.22480000003,1,2025-07-31 00:00:00
UGA,gadm_UGA.50.2_1,91680.6744,1,2025-07-31 00:00:00
SWE,gadm_SWE.13.18_1,91679.89959999996,1,2025-07-31 00:00:00
THA,ghs-fua_1246,91676.77660000003,1,2025-07-31 00:00:00
COD,gadm_COD.14.7_1,91675.66260000005,1,2025-07-31 00:00:00
RUS,gadm_RUS.54.8_1,91649.334,1,2025-07-31 00:00:00
SRB,gadm_SRB.21.1_1,91639.94080000003,1,2025-07-31 00:00:00
UKR,gadm_UKR.19.10_1,91635.6274,1,2025-07-31 00:00:00
ERI,gadm_ERI.6.8_1,91623.1868,1,2025-07-31 00:00:00
VNM,gadm_VNM.53.5_1,91620.26420000003,1,2025-07-31 00:00:00
IND,ghs-fua_9153,91609.72019999992,1,2025-07-31 00:00:00
RUS,gadm_RUS.83.26_1,91606.4936,1,2025-07-31 00:00:00
LKA,gadm_LKA.7.5_1,91604.32920000004,1,2025-07-31 00:00:00
SOM,gadm_SOM.13.2_1,91588.64899999999,1,2025-07-31 00:00:00
BRA,ghs-fua_7373,91587.1668,1,2025-07-31 00:00:00
VNM,gadm_VNM.39.15_1,91584.61820000007,1,2025-07-31 00:00:00
DZA,gadm_DZA.16.28_1,91583.94339999995,1,2025-07-31 00:00:00
THA,gadm_THA.10.22_1,91577.67880000004,1,2025-07-31 00:00:00
USA,gadm_USA.37.53_1,91576.95460000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.59.9_1,91570.81559999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.10.24_2,91569.75399999999,1,2025-07-31 00:00:00
DZA,gadm_DZA.2.7_1,91561.45819999998,1,2025-07-31 00:00:00
IND,ghs-fua_7976,91550.02559999996,1,2025-07-31 00:00:00
BRA,gadm_BRA.14.104_2,91549.81700000004,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.32_1,91549.08940000003,1,2025-07-31 00:00:00
NGA,gadm_NGA.24.4_1,91538.06900000003,1,2025-07-31 00:00:00
DZA,gadm_DZA.4.17_1,91516.21960000003,1,2025-07-31 00:00:00
IND,ghs-fua_9872,91508.35459999998,1,2025-07-31 00:00:00
IDN,ghs-fua_6197,91504.56520000004,1,2025-07-31 00:00:00
KEN,gadm_KEN.11.7_1,91502.77380000002,1,2025-07-31 00:00:00
VNM,gadm_VNM.35.2_1,91501.67060000004,1,2025-07-31 00:00:00
VNM,gadm_VNM.3.1_1,91484.14640000001,1,2025-07-31 00:00:00
VNM,gadm_VNM.47.14_1,91483.8608,1,2025-07-31 00:00:00
BRA,ghs-fua_6770,91466.90020000003,1,2025-07-31 00:00:00
NLD,gadm_NLD.9.19_1,91457.60539999999,1,2025-07-31 00:00:00
VNM,gadm_VNM.7.4_1,91454.78680000002,1,2025-07-31 00:00:00
TUN,gadm_TUN.20.4_1,91427.22719999998,1,2025-07-31 00:00:00
NZL,gadm_NZL.18.6_1,91425.9272,1,2025-07-31 00:00:00
IDN,ghs-fua_6354,91395.76219999995,1,2025-07-31 00:00:00
BRA,gadm_BRA.11.26_2,91382.46340000001,1,2025-07-31 00:00:00
UKR,gadm_UKR.25.8_1,91379.79600000003,1,2025-07-31 00:00:00
VNM,gadm_VNM.21.16_1,91373.16600000003,1,2025-07-31 00:00:00
SYR,gadm_SYR.8.4_1,91338.11219999995,1,2025-07-31 00:00:00
SWZ,ghs-fua_330,91336.61179999997,1,2025-07-31 00:00:00
PRY,gadm_PRY.13.10_1,91332.27540000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.4.12_1,91330.12400000001,1,2025-07-31 00:00:00
MMR,ghs-fua_5151,91327.4728,1,2025-07-31 00:00:00
USA,gadm_USA.2.23_1,91323.75239999997,1,2025-07-31 00:00:00
JPN,gadm_JPN.6.17_1,91314.03680000003,1,2025-07-31 00:00:00
PHL,ghs-fua_3773,91303.65499999994,1,2025-07-31 00:00:00
AUS,gadm_AUS.5.92_1,91291.56499999999,1,2025-07-31 00:00:00
ROU,gadm_ROU.22.31_1,91276.23519999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.214_2,91269.34380000003,1,2025-07-31 00:00:00
DOM,ghs-fua_1391,91264.3446,1,2025-07-31 00:00:00
JPN,gadm_JPN.23.13_1,91243.04140000002,1,2025-07-31 00:00:00
BRA,gadm_BRA.19.8_2,91238.53399999999,1,2025-07-31 00:00:00
YEM,gadm_YEM.5.26_1,91237.42700000003,1,2025-07-31 00:00:00
JPN,gadm_JPN.8.57_1,91234.176,1,2025-07-31 00:00:00
GAB,ghs-fua_59,91233.76060000008,1,2025-07-31 00:00:00
IND,ghs-fua_9806,91226.75660000002,1,2025-07-31 00:00:00
VNM,ghs-fua_3285,91225.39199999999,1,2025-07-31 00:00:00
KEN,gadm_KEN.4.4_1,91212.53239999995,1,2025-07-31 00:00:00
BRA,gadm_BRA.14.103_2,91212.44680000003,1,2025-07-31 00:00:00
LKA,gadm_LKA.20.4_1,91206.58200000005,1,2025-07-31 00:00:00
USA,gadm_USA.11.12_1,91193.45319999999,1,2025-07-31 00:00:00
IND,ghs-fua_10516,91189.25699999995,1,2025-07-31 00:00:00
SVK,gadm_SVK.6.3_1,91188.67700000001,1,2025-07-31 00:00:00
IDN,ghs-fua_7023,91186.6024,1,2025-07-31 00:00:00
HND,gadm_HND.15.12_1,91183.1976,1,2025-07-31 00:00:00
IDN,ghs-fua_5882,91180.96900000003,1,2025-07-31 00:00:00
USA,gadm_USA.11.116_1,91172.74099999998,1,2025-07-31 00:00:00
