iso3_country,geometry_ref,combined_emissions,res_emissions,nonres_emissions,res_share,priority_score,priority_rank_global,priority_score_country,priority_rank_country,latest_end_time
AFG,gadm_AFG.22.9_1,40503.6218,40144.2352,359.38660000000004,0.9911270502728228,13.735441988131027,31886,0.9254352315536405,24,2025-07-31T00:00:00
AFG,gadm_AFG.10.1_1,39830.198200000006,39464.8812,365.3170000000001,0.9908281400417436,13.711836248804723,32139,0.9231636073706608,25,2025-07-31T00:00:00
AFG,gadm_AFG.4.11_1,35156.8854,35050.691,106.1944,0.9969794138817542,13.588914490141685,33274,0.9097946990388169,26,2025-07-31T00:00:00
AFG,gadm_AFG.31.10_1,34593.518599999996,34548.57719999999,44.941399999999994,0.99870087224952,13.578739022842468,33369,0.9084458268084514,27,2025-07-31T00:00:00
AFG,gadm_AFG.4.14_1,33537.4438,33537.4438,0.0,1.0,13.546581926761533,33677,0.9050103881492221,28,2025-07-31T00:00:00
AFG,gadm_AFG.14.13_1,33074.342,32986.4292,87.91279999999996,0.9973419637494224,13.51190974613836,34021,0.9021171474335408,29,2025-07-31T00:00:00
AFG,gadm_AFG.19.4_1,32662.495799999993,32602.204599999994,60.29120000000001,0.998154115338608,13.500705726064401,34130,0.900848361730154,30,2025-07-31T00:00:00
AFG,gadm_AFG.3.11_1,32288.286399999983,32023.732199999988,264.55420000000004,0.9918064961168084,13.446196605888721,34613,0.8967331239323401,31,2025-07-31T00:00:00
AFG,gadm_AFG.19.6_1,31438.237599999997,31248.103399999996,190.1341999999999,0.99395213553574,13.42497726752612,34831,0.8942087942534406,32,2025-07-31T00:00:00
AFG,gadm_AFG.28.2_1,28559.892000000007,28487.656000000006,72.23599999999999,0.9974707187268076,13.322161800631314,35777,0.8833515959902505,33,2025-07-31T00:00:00
AFG,gadm_AFG.8.6_1,28188.07220000001,28113.25700000001,74.81519999999999,0.9973458560958276,13.304378859184899,35942,0.8816202686307698,34,2025-07-31T00:00:00
AFG,gadm_AFG.12.15_1,27460.5538,27413.4448,47.10899999999998,0.9982844847069324,13.27618484246437,36196,0.8786482536130464,35,2025-07-31T00:00:00
AFG,gadm_AFG.1.11_1,26302.8892,26224.6532,78.236,0.9970255739053944,13.212550428098863,36807,0.8726151259513582,36,2025-07-31T00:00:00
AFG,ghs-fua_2138,24334.61279999999,24293.08979999999,41.523,0.9982936650629592,13.119264856334333,37660,0.8631487364389727,37,2025-07-31T00:00:00
AFG,gadm_AFG.22.17_1,24056.954199999993,23999.312199999993,57.64199999999999,0.997603936079323,13.100184030510356,37811,0.8614020810669908,38,2025-07-31T00:00:00
AFG,gadm_AFG.20.4_1,23370.81259999999,23361.815999999995,8.9966,0.9996150497565498,13.07474838639763,38066,0.8584882184688989,39,2025-07-31T00:00:00
AFG,gadm_AFG.1.7_1,23339.225800000004,23298.105800000005,41.11999999999999,0.9982381592109196,13.064681367643004,38147,0.8577690682157557,40,2025-07-31T00:00:00
AFG,gadm_AFG.1.5_1,23289.210599999995,23121.989799999996,167.22080000000005,0.99281981674381,13.029203484827013,38475,0.8553477296965841,41,2025-07-31T00:00:00
AFG,gadm_AFG.15.9_1,22821.50919999999,22788.02719999999,33.482,0.9985328752929276,13.037319345351026,38414,0.8550078680551022,42,2025-07-31T00:00:00
AFG,gadm_AFG.31.9_1,22421.838,22414.574,7.264,0.9996760301274142,13.021238567539664,38551,0.8531913152006567,43,2025-07-31T00:00:00
AFG,gadm_AFG.17.4_1,22577.424599999995,22489.583199999994,87.84139999999998,0.9961093259503124,13.008773264269694,38661,0.8526728037288428,44,2025-07-31T00:00:00
AFG,gadm_AFG.2.7_1,22305.0514,22268.7288,36.32260000000001,0.9983715527326692,13.006614261379367,38680,0.8520076122975493,45,2025-07-31T00:00:00
AFG,ghs-fua_1740,22501.6602,22322.210400000004,179.44980000000004,0.9920250417789174,12.979853361752074,38926,0.8506326142425336,46,2025-07-31T00:00:00
AFG,gadm_AFG.5.4_1,24171.33419999999,23394.682599999993,776.6515999999999,0.9678688981926368,12.926274423162198,39394,0.8501671634964278,47,2025-07-31T00:00:00
AFG,gadm_AFG.1.1_1,21035.46400000001,20991.25840000001,44.2056,0.997898520327386,12.92766547638506,39381,0.8443050028202409,48,2025-07-31T00:00:00
AFG,ghs-fua_2212,20742.2538,20716.0812,26.17259999999999,0.9987381988354612,12.914443896897552,39483,0.8428314600045357,49,2025-07-31T00:00:00
