iso3_country,geometry_ref,total_emissions,n_sources,latest_end_time
JPN,gadm_JPN.21.2_1,2255.0543999999995,1,2025-07-31 00:00:00
GTM,gadm_GTM.15.3_1,2254.9716000000008,1,2025-07-31 00:00:00
IDN,gadm_IDN.16.2_1,2254.7902000000004,1,2025-07-31 00:00:00
PHL,gadm_PHL.80.17_1,2254.618400000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.4.20_2,2254.5301999999992,1,2025-07-31 00:00:00
ARG,gadm_ARG.19.2_1,2254.4206000000004,1,2025-07-31 00:00:00
ARG,gadm_ARG.15.9_1,2253.2068,1,2025-07-31 00:00:00
VNM,gadm_VNM.8.5_1,2252.482799999999,1,2025-07-31 00:00:00
PHL,gadm_PHL.19.12_1,2252.477800000001,1,2025-07-31 00:00:00
ARG,gadm_ARG.22.4_1,2251.6776000000004,1,2025-07-31 00:00:00
GEO,gadm_GEO.5.4_1,2251.4952,1,2025-07-31 00:00:00
VNM,gadm_VNM.49.11_1,2251.1276000000003,1,2025-07-31 00:00:00
ETH,gadm_ETH.4.3_1,2249.8696000000004,1,2025-07-31 00:00:00
IDN,gadm_IDN.28.10_1,2249.7803999999996,1,2025-07-31 00:00:00
TUR,gadm_TUR.19.3_1,2248.767,1,2025-07-31 00:00:00
BRA,gadm_BRA.20.10_2,2247.5798000000004,1,2025-07-31 00:00:00
LAO,gadm_LAO.13.8_1,2247.487200000001,1,2025-07-31 00:00:00
IND,ghs-fua_9568,2246.827799999999,1,2025-07-31 00:00:00
PRT,gadm_PRT.12.5_1,2244.9541999999997,1,2025-07-31 00:00:00
JPN,gadm_JPN.12.4_1,2244.7074000000007,1,2025-07-31 00:00:00
PHL,gadm_PHL.10.9_1,2244.6544000000004,1,2025-07-31 00:00:00
CHN,ghs-fua_10151,2244.553000000001,1,2025-07-31 00:00:00
IRN,ghs-fua_1861,2244.251,1,2025-07-31 00:00:00
HRV,gadm_HRV.21.15_1,2244.2466000000004,1,2025-07-31 00:00:00
PHL,gadm_PHL.52.14_1,2243.7994000000003,1,2025-07-31 00:00:00
ARG,gadm_ARG.2.16_1,2243.3580000000006,1,2025-07-31 00:00:00
NOR,gadm_NOR.8.22_1,2243.1443999999997,1,2025-07-31 00:00:00
BRA,ghs-fua_6822,2240.967000000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.35.55_1,2240.4518,1,2025-07-31 00:00:00
JPN,gadm_JPN.40.6_1,2239.8547999999996,1,2025-07-31 00:00:00
COL,gadm_COL.28.4_2,2239.853,1,2025-07-31 00:00:00
TZA,gadm_TZA.18.2_1,2239.4578000000006,1,2025-07-31 00:00:00
PHL,gadm_PHL.40.2_1,2239.0907999999995,1,2025-07-31 00:00:00
PRT,gadm_PRT.10.6_1,2238.7171999999996,1,2025-07-31 00:00:00
UKR,gadm_UKR.16.18_1,2238.6775999999995,1,2025-07-31 00:00:00
EST,gadm_EST.7.1_1,2236.3558000000003,1,2025-07-31 00:00:00
SWE,gadm_SWE.3.7_1,2236.2468000000003,1,2025-07-31 00:00:00
USA,gadm_USA.13.32_1,2236.1642000000006,1,2025-07-31 00:00:00
BRA,gadm_BRA.2.67_2,2236.0305999999996,1,2025-07-31 00:00:00
COL,gadm_COL.2.15_2,2235.8393999999994,1,2025-07-31 00:00:00
MYS,gadm_MYS.14.26_1,2235.7116,1,2025-07-31 00:00:00
LKA,gadm_LKA.5.9_1,2234.1046,1,2025-07-31 00:00:00
CHN,ghs-fua_9421,2233.0283999999997,1,2025-07-31 00:00:00
MOZ,ghs-fua_1101,2231.1079999999997,1,2025-07-31 00:00:00
GEO,gadm_GEO.6.6_1,2230.7266000000004,1,2025-07-31 00:00:00
PRY,gadm_PRY.13.10_1,2230.3050000000003,1,2025-07-31 00:00:00
USA,gadm_USA.28.91_1,2230.0521999999996,1,2025-07-31 00:00:00
KEN,gadm_KEN.11.9_1,2229.9953999999993,1,2025-07-31 00:00:00
MNG,gadm_MNG.14.18_1,2229.9797999999996,1,2025-07-31 00:00:00
YEM,gadm_YEM.21.15_1,2229.1266000000005,1,2025-07-31 00:00:00
THA,gadm_THA.60.13_1,2228.8607999999995,1,2025-07-31 00:00:00
CHN,ghs-fua_1481,2228.1002000000008,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.311_2,2227.7958000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.16.52_2,2227.3545999999997,1,2025-07-31 00:00:00
JPN,gadm_JPN.5.1_1,2226.9802000000004,1,2025-07-31 00:00:00
ETH,gadm_ETH.10.12_1,2226.7437999999993,1,2025-07-31 00:00:00
PRI,gadm_PRI.22_1,2226.2347999999993,1,2025-07-31 00:00:00
RUS,gadm_RUS.6.30_1,2226.0516,1,2025-07-31 00:00:00
IND,ghs-fua_9754,2226.0117999999998,1,2025-07-31 00:00:00
THA,ghs-fua_2733,2225.9686000000006,1,2025-07-31 00:00:00
MOZ,gadm_MOZ.10.4_1,2225.8102000000003,1,2025-07-31 00:00:00
THA,gadm_THA.10.14_1,2224.7469999999994,1,2025-07-31 00:00:00
IRQ,gadm_IRQ.7.7_1,2224.6698000000006,1,2025-07-31 00:00:00
HRV,gadm_HRV.20.1_1,2224.2843999999996,1,2025-07-31 00:00:00
PRT,gadm_PRT.4.9_1,2223.671,1,2025-07-31 00:00:00
DZA,gadm_DZA.28.28_1,2223.2601999999993,1,2025-07-31 00:00:00
VNM,gadm_VNM.31.8_1,2221.7489999999993,1,2025-07-31 00:00:00
COD,gadm_COD.3.8_1,2221.6238000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.398_2,2221.3542,1,2025-07-31 00:00:00
SWE,gadm_SWE.18.11_1,2221.2218000000007,1,2025-07-31 00:00:00
MEX,gadm_MEX.5.113_2,2221.1623999999993,1,2025-07-31 00:00:00
HRV,gadm_HRV.15.15_1,2221.0686,1,2025-07-31 00:00:00
JPN,gadm_JPN.12.180_1,2220.4563999999996,1,2025-07-31 00:00:00
MMR,gadm_MMR.7.1_1,2218.5996000000005,1,2025-07-31 00:00:00
VNM,gadm_VNM.22.8_1,2218.5226000000002,1,2025-07-31 00:00:00
SWE,gadm_SWE.17.12_1,2218.1473999999994,1,2025-07-31 00:00:00
PHL,gadm_PHL.27.7_1,2218.004600000001,1,2025-07-31 00:00:00
MEX,gadm_MEX.26.26_2,2217.940600000001,1,2025-07-31 00:00:00
CHN,ghs-fua_6568,2217.4856,1,2025-07-31 00:00:00
USA,gadm_USA.44.40_1,2217.3294,1,2025-07-31 00:00:00
AUS,gadm_AUS.5.14_1,2217.0082,1,2025-07-31 00:00:00
UZB,gadm_UZB.1.13_1,2215.88,1,2025-07-31 00:00:00
USA,gadm_USA.5.46_1,2215.5706,1,2025-07-31 00:00:00
NOR,gadm_NOR.4.11_1,2215.1158,1,2025-07-31 00:00:00
ARG,gadm_ARG.1.58_1,2214.9682000000007,1,2025-07-31 00:00:00
THA,gadm_THA.44.6_1,2214.7788000000005,1,2025-07-31 00:00:00
MKD,gadm_MKD.24_1,2214.5281999999997,1,2025-07-31 00:00:00
NGA,ghs-fua_7301,2214.508600000001,1,2025-07-31 00:00:00
PHL,gadm_PHL.51.17_1,2214.4576000000015,1,2025-07-31 00:00:00
NOR,gadm_NOR.2.10_1,2214.2444000000005,1,2025-07-31 00:00:00
AUS,gadm_AUS.9.25_1,2214.1386,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.166_2,2213.670800000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.131_2,2213.5582,1,2025-07-31 00:00:00
EGY,gadm_EGY.3.6_1,2212.7888,1,2025-07-31 00:00:00
DZA,gadm_DZA.9.7_1,2212.4724000000006,1,2025-07-31 00:00:00
BGR,gadm_BGR.9.3_1,2212.458,1,2025-07-31 00:00:00
IDN,ghs-fua_6626,2212.324800000001,1,2025-07-31 00:00:00
ECU,gadm_ECU.6.1_1,2211.717800000001,1,2025-07-31 00:00:00
PHL,gadm_PHL.45.5_1,2210.336799999999,1,2025-07-31 00:00:00
IDN,gadm_IDN.2.5_1,2209.9141999999997,1,2025-07-31 00:00:00
RUS,gadm_RUS.52.27_1,2209.674000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.132_2,2209.6618000000003,1,2025-07-31 00:00:00
JPN,gadm_JPN.28.5_1,2209.036400000001,1,2025-07-31 00:00:00
USA,gadm_USA.44.103_1,2208.9192,1,2025-07-31 00:00:00
SWE,gadm_SWE.21.36_1,2208.477800000001,1,2025-07-31 00:00:00
COL,gadm_COL.2.106_2,2208.4632,1,2025-07-31 00:00:00
THA,ghs-fua_628,2208.2488,1,2025-07-31 00:00:00
UKR,gadm_UKR.25.8_1,2208.2313999999997,1,2025-07-31 00:00:00
JPN,gadm_JPN.44.18_1,2205.9664,1,2025-07-31 00:00:00
PHL,gadm_PHL.25.21_1,2205.7522,1,2025-07-31 00:00:00
RUS,gadm_RUS.68.41_1,2205.3268,1,2025-07-31 00:00:00
GTM,gadm_GTM.16.9_1,2204.1636000000003,1,2025-07-31 00:00:00
SWE,gadm_SWE.12.12_1,2203.5938,1,2025-07-31 00:00:00
RUS,gadm_RUS.3.12_1,2203.4156,1,2025-07-31 00:00:00
VNM,gadm_VNM.62.6_1,2203.2947999999997,1,2025-07-31 00:00:00
VNM,gadm_VNM.23.11_1,2201.9885999999997,1,2025-07-31 00:00:00
RUS,gadm_RUS.40.5_1,2201.29,1,2025-07-31 00:00:00
BRA,ghs-fua_7039,2201.167999999999,1,2025-07-31 00:00:00
MTQ,gadm_MTQ.3.4_1,2200.8822,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.26_2,2200.865,1,2025-07-31 00:00:00
MMR,ghs-fua_1951,2200.4526000000005,1,2025-07-31 00:00:00
IND,ghs-fua_6807,2199.3196,1,2025-07-31 00:00:00
TGO,gadm_TGO.3.1_2,2198.8197999999998,1,2025-07-31 00:00:00
NGA,gadm_NGA.20.36_1,2198.7234000000003,1,2025-07-31 00:00:00
PHL,gadm_PHL.36.22_1,2198.149,1,2025-07-31 00:00:00
RUS,gadm_RUS.13.13_1,2197.6786,1,2025-07-31 00:00:00
PHL,gadm_PHL.60.10_1,2197.545599999999,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.141_2,2197.5092,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.61_2,2197.432000000001,1,2025-07-31 00:00:00
UZB,gadm_UZB.2.5_1,2196.727,1,2025-07-31 00:00:00
NOR,gadm_NOR.17.5_1,2196.0694,1,2025-07-31 00:00:00
UZB,gadm_UZB.9.7_1,2195.6840000000007,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.77_2,2195.572600000001,1,2025-07-31 00:00:00
UKR,gadm_UKR.2.19_1,2194.7556,1,2025-07-31 00:00:00
NZL,gadm_NZL.11.3_1,2194.6045999999997,1,2025-07-31 00:00:00
SDN,gadm_SDN.5.2_1,2193.082800000001,1,2025-07-31 00:00:00
AUS,gadm_AUS.5.22_1,2192.9228,1,2025-07-31 00:00:00
LBR,gadm_LBR.5.5_1,2192.2783999999997,1,2025-07-31 00:00:00
SWE,gadm_SWE.12.2_1,2192.2736,1,2025-07-31 00:00:00
IND,ghs-fua_8234,2191.8585999999996,1,2025-07-31 00:00:00
PHL,gadm_PHL.17.17_1,2191.8551999999995,1,2025-07-31 00:00:00
PHL,gadm_PHL.48.16_1,2191.7144000000003,1,2025-07-31 00:00:00
ARG,gadm_ARG.10.4_1,2191.5875999999994,1,2025-07-31 00:00:00
TTO,gadm_TTO.5_1,2191.4518,1,2025-07-31 00:00:00
MOZ,gadm_MOZ.9.10_1,2191.3776000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.579_2,2190.8831999999998,1,2025-07-31 00:00:00
RUS,gadm_RUS.50.16_1,2190.8800000000006,1,2025-07-31 00:00:00
USA,gadm_USA.18.6_1,2190.88,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.59_2,2190.7964,1,2025-07-31 00:00:00
MLT,gadm_MLT.5.7_1,2190.7022,1,2025-07-31 00:00:00
COL,gadm_COL.10.14_2,2190.266,1,2025-07-31 00:00:00
RUS,gadm_RUS.78.18_1,2190.2019999999998,1,2025-07-31 00:00:00
BGR,gadm_BGR.25.3_1,2189.367,1,2025-07-31 00:00:00
MEX,ghs-fua_3682,2188.1107999999995,1,2025-07-31 00:00:00
USA,gadm_USA.43.64_1,2188.033,1,2025-07-31 00:00:00
TCD,gadm_TCD.11.2_1,2187.3628000000003,1,2025-07-31 00:00:00
USA,gadm_USA.11.86_1,2186.7824,1,2025-07-31 00:00:00
SUR,gadm_SUR.4.3_1,2186.744800000001,1,2025-07-31 00:00:00
VEN,gadm_VEN.24.13_1,2184.683400000001,1,2025-07-31 00:00:00
CIV,gadm_CIV.7.2_1,2184.481799999999,1,2025-07-31 00:00:00
RUS,gadm_RUS.29.6_1,2183.9752000000008,1,2025-07-31 00:00:00
BRA,gadm_BRA.24.229_2,2183.089800000001,1,2025-07-31 00:00:00
USA,gadm_USA.23.43_1,2181.9220000000005,1,2025-07-31 00:00:00
RUS,gadm_RUS.59.29_1,2181.0806,1,2025-07-31 00:00:00
IRN,gadm_IRN.4.3_1,2180.4049999999997,1,2025-07-31 00:00:00
TUR,gadm_TUR.20.2_1,2179.1000000000004,1,2025-07-31 00:00:00
NOR,gadm_NOR.10.10_1,2178.0766000000003,1,2025-07-31 00:00:00
IND,ghs-fua_8148,2177.4932,1,2025-07-31 00:00:00
IND,ghs-fua_8856,2177.2531999999997,1,2025-07-31 00:00:00
IDN,gadm_IDN.12.2_1,2176.3590000000004,1,2025-07-31 00:00:00
MMR,gadm_MMR.11.4_1,2175.7572000000005,1,2025-07-31 00:00:00
EGY,gadm_EGY.1.4_1,2175.3168,1,2025-07-31 00:00:00
EGY,gadm_EGY.18.9_1,2175.1036000000004,1,2025-07-31 00:00:00
JPN,gadm_JPN.16.22_1,2174.2519999999995,1,2025-07-31 00:00:00
BRA,ghs-fua_6360,2173.9765999999995,1,2025-07-31 00:00:00
AUS,gadm_AUS.10.30_1,2173.5771999999997,1,2025-07-31 00:00:00
NAM,gadm_NAM.12.4_1,2173.5656,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.27_2,2173.5633999999986,1,2025-07-31 00:00:00
UKR,gadm_UKR.12.19_1,2173.016,1,2025-07-31 00:00:00
RUS,gadm_RUS.33.13_1,2172.8312000000005,1,2025-07-31 00:00:00
VEN,gadm_VEN.19.2_1,2172.561199999999,1,2025-07-31 00:00:00
DZA,gadm_DZA.16.27_1,2172.4585999999995,1,2025-07-31 00:00:00
IRN,gadm_IRN.24.5_1,2172.3767999999995,1,2025-07-31 00:00:00
PHL,gadm_PHL.8.1_1,2171.9454,1,2025-07-31 00:00:00
SVN,gadm_SVN.6.2_1,2171.6316,1,2025-07-31 00:00:00
THA,gadm_THA.67.18_1,2171.3846,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.68_2,2171.2294,1,2025-07-31 00:00:00
USA,gadm_USA.17.10_1,2170.467,1,2025-07-31 00:00:00
THA,gadm_THA.47.3_1,2170.2645999999995,1,2025-07-31 00:00:00
RUS,gadm_RUS.42.4_1,2170.2304000000004,1,2025-07-31 00:00:00
ROU,gadm_ROU.41.39_1,2169.759,1,2025-07-31 00:00:00
USA,gadm_USA.37.34_1,2169.6676,1,2025-07-31 00:00:00
SRB,gadm_SRB.17.1_1,2169.3572,1,2025-07-31 00:00:00
BRA,gadm_BRA.17.101_2,2169.214,1,2025-07-31 00:00:00
MEX,gadm_MEX.21.164_2,2168.0794,1,2025-07-31 00:00:00
UKR,gadm_UKR.27.2_1,2167.9973999999997,1,2025-07-31 00:00:00
PAK,ghs-fua_1112,2167.4108,1,2025-07-31 00:00:00
BLR,gadm_BLR.2.13_1,2167.4023999999995,1,2025-07-31 00:00:00
EST,gadm_EST.6.13_1,2166.4566,1,2025-07-31 00:00:00
RUS,gadm_RUS.58.57_1,2166.2552,1,2025-07-31 00:00:00
BRA,gadm_BRA.11.62_2,2166.1348000000007,1,2025-07-31 00:00:00
JPN,gadm_JPN.13.18_1,2165.9395999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.2.99_2,2165.6308,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.536_2,2165.5546,1,2025-07-31 00:00:00
KAZ,gadm_KAZ.1.1_1,2165.53,1,2025-07-31 00:00:00
SEN,ghs-fua_886,2165.1458,1,2025-07-31 00:00:00
BRA,gadm_BRA.19.78_2,2164.705400000001,1,2025-07-31 00:00:00
TJK,gadm_TJK.4.7_1,2164.6672,1,2025-07-31 00:00:00
THA,gadm_THA.29.24_1,2164.635200000001,1,2025-07-31 00:00:00
UZB,ghs-fua_3743,2163.7563999999998,1,2025-07-31 00:00:00
BRA,gadm_BRA.8.23_2,2163.4053999999996,1,2025-07-31 00:00:00
BRN,gadm_BRN.2.13_1,2163.3784000000005,1,2025-07-31 00:00:00
MMR,gadm_MMR.3.2_1,2160.4211999999998,1,2025-07-31 00:00:00
IRQ,gadm_IRQ.16.7_1,2160.266199999999,1,2025-07-31 00:00:00
BRA,ghs-fua_5950,2159.7866000000004,1,2025-07-31 00:00:00
NGA,gadm_NGA.32.5_1,2159.3966,1,2025-07-31 00:00:00
BRA,gadm_BRA.5.102_2,2159.3018,1,2025-07-31 00:00:00
RUS,gadm_RUS.77.22_1,2158.7295999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.15.139_2,2158.558,1,2025-07-31 00:00:00
KEN,gadm_KEN.12.2_1,2157.8852000000006,1,2025-07-31 00:00:00
CHE,gadm_CHE.4.5_1,2157.5638000000004,1,2025-07-31 00:00:00
TUR,gadm_TUR.51.4_1,2157.433799999999,1,2025-07-31 00:00:00
VEN,gadm_VEN.16.4_1,2157.431,1,2025-07-31 00:00:00
JPN,gadm_JPN.47.16_1,2157.1002,1,2025-07-31 00:00:00
CHN,ghs-fua_8145,2156.9508,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.77_2,2155.9320000000016,1,2025-07-31 00:00:00
IND,ghs-fua_5424,2155.7436000000002,1,2025-07-31 00:00:00
VNM,gadm_VNM.49.2_1,2155.0820000000003,1,2025-07-31 00:00:00
NGA,gadm_NGA.8.22_1,2154.936200000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.22.39_1,2154.7223999999997,1,2025-07-31 00:00:00
BGR,gadm_BGR.16.2_1,2154.6294000000003,1,2025-07-31 00:00:00
UKR,gadm_UKR.2.25_1,2154.1600000000003,1,2025-07-31 00:00:00
KHM,ghs-fua_427,2153.9465999999993,1,2025-07-31 00:00:00
JPN,gadm_JPN.25.7_1,2153.8876000000005,1,2025-07-31 00:00:00
IDN,gadm_IDN.14.1_1,2153.8016000000007,1,2025-07-31 00:00:00
IND,ghs-fua_10531,2153.797,1,2025-07-31 00:00:00
NOR,gadm_NOR.6.7_1,2153.7178,1,2025-07-31 00:00:00
AUS,gadm_AUS.6.17_1,2153.0663999999997,1,2025-07-31 00:00:00
TUR,gadm_TUR.80.6_1,2153.057599999999,1,2025-07-31 00:00:00
UKR,gadm_UKR.2.9_1,2152.6998,1,2025-07-31 00:00:00
CRI,gadm_CRI.6.5_1,2152.497599999999,1,2025-07-31 00:00:00
MYS,gadm_MYS.3.7_1,2151.596400000001,1,2025-07-31 00:00:00
TGO,gadm_TGO.3.9_2,2151.590600000002,1,2025-07-31 00:00:00
EGY,gadm_EGY.3.8_1,2151.5681999999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.6.50_2,2151.1853999999994,1,2025-07-31 00:00:00
PAK,ghs-fua_5923,2150.6624,1,2025-07-31 00:00:00
EST,gadm_EST.8.2_1,2150.1708,1,2025-07-31 00:00:00
MEX,gadm_MEX.15.113_2,2149.4305999999997,1,2025-07-31 00:00:00
MMR,ghs-fua_3507,2148.48,1,2025-07-31 00:00:00
AUS,gadm_AUS.5.51_1,2148.3384,1,2025-07-31 00:00:00
MEX,ghs-fua_4746,2148.2228,1,2025-07-31 00:00:00
BRA,gadm_BRA.12.104_2,2147.8146000000006,1,2025-07-31 00:00:00
MEX,gadm_MEX.7.6_2,2147.6982,1,2025-07-31 00:00:00
GEO,gadm_GEO.9.8_1,2147.5146000000004,1,2025-07-31 00:00:00
PHL,gadm_PHL.20.13_1,2147.224199999999,1,2025-07-31 00:00:00
DZA,gadm_DZA.45.15_1,2146.9328,1,2025-07-31 00:00:00
GLP,gadm_GLP.2.7_1,2146.652200000001,1,2025-07-31 00:00:00
NOR,gadm_NOR.11.19_1,2146.101,1,2025-07-31 00:00:00
CHE,gadm_CHE.11.2_1,2145.9444000000003,1,2025-07-31 00:00:00
MEX,gadm_MEX.12.38_2,2145.635800000001,1,2025-07-31 00:00:00
THA,gadm_THA.32.7_1,2145.594000000001,1,2025-07-31 00:00:00
BRA,gadm_BRA.24.129_2,2145.2266,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.475_2,2144.9474,1,2025-07-31 00:00:00
PRY,gadm_PRY.6.4_1,2144.6375999999996,1,2025-07-31 00:00:00
IND,ghs-fua_7871,2144.4184,1,2025-07-31 00:00:00
JPN,gadm_JPN.35.27_1,2143.5918000000006,1,2025-07-31 00:00:00
BLR,gadm_BLR.4.11_1,2143.5099999999998,1,2025-07-31 00:00:00
RUS,gadm_RUS.60.25_1,2142.4083999999993,1,2025-07-31 00:00:00
PRT,gadm_PRT.17.11_1,2141.5247999999997,1,2025-07-31 00:00:00
RUS,gadm_RUS.52.1_1,2141.5026000000003,1,2025-07-31 00:00:00
NGA,ghs-fua_4875,2140.441200000001,1,2025-07-31 00:00:00
SAU,gadm_SAU.12.5_1,2140.1824000000006,1,2025-07-31 00:00:00
USA,gadm_USA.10.33_1,2139.8702000000008,1,2025-07-31 00:00:00
AUS,gadm_AUS.7.50_1,2139.854,1,2025-07-31 00:00:00
JPN,gadm_JPN.26.25_1,2139.7354000000005,1,2025-07-31 00:00:00
IND,gadm_Z01.14.18_1,2139.7135999999996,1,2025-07-31 00:00:00
HUN,gadm_HUN.8.5_1,2139.525,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.36_2,2139.1754,1,2025-07-31 00:00:00
KHM,gadm_KHM.15.1_2,2139.1712,1,2025-07-31 00:00:00
IDN,gadm_IDN.20.7_1,2138.0540000000015,1,2025-07-31 00:00:00
HRV,gadm_HRV.21.13_1,2137.9564,1,2025-07-31 00:00:00
JPN,gadm_JPN.15.1_1,2137.8096000000005,1,2025-07-31 00:00:00
DZA,gadm_DZA.8.15_1,2137.6067999999996,1,2025-07-31 00:00:00
KHM,gadm_KHM.2.12_2,2137.049399999999,1,2025-07-31 00:00:00
MAR,ghs-fua_3637,2136.160000000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.38.8_1,2135.8558000000007,1,2025-07-31 00:00:00
NGA,ghs-fua_7079,2135.6518000000005,1,2025-07-31 00:00:00
PHL,gadm_PHL.52.8_1,2135.492999999999,1,2025-07-31 00:00:00
COL,ghs-fua_3868,2135.0424,1,2025-07-31 00:00:00
ALA,gadm_ALA.2.2_2,2134.8034,1,2025-07-31 00:00:00
COL,gadm_COL.12.1_2,2134.530000000001,1,2025-07-31 00:00:00
ARG,gadm_ARG.1.94_1,2134.3886,1,2025-07-31 00:00:00
DZA,ghs-fua_5064,2134.0998000000004,1,2025-07-31 00:00:00
NOR,gadm_NOR.11.15_1,2133.8954,1,2025-07-31 00:00:00
CUB,gadm_CUB.5.11_1,2133.8762000000006,1,2025-07-31 00:00:00
RUS,gadm_RUS.50.14_1,2133.8056,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.384_2,2133.7394000000004,1,2025-07-31 00:00:00
IDN,gadm_IDN.11.1_1,2133.6091999999994,1,2025-07-31 00:00:00
EGY,gadm_EGY.17.9_1,2133.5372,1,2025-07-31 00:00:00
BRA,ghs-fua_6249,2132.6084,1,2025-07-31 00:00:00
CPV,ghs-fua_38,2132.497600000001,1,2025-07-31 00:00:00
USA,gadm_USA.26.9_1,2132.2086000000004,1,2025-07-31 00:00:00
CHN,ghs-fua_1920,2132.0692,1,2025-07-31 00:00:00
JPN,gadm_JPN.4.30_1,2131.1662000000006,1,2025-07-31 00:00:00
RUS,gadm_RUS.10.1_1,2131.1274,1,2025-07-31 00:00:00
AUS,gadm_AUS.5.125_1,2130.9536000000003,1,2025-07-31 00:00:00
ROU,gadm_ROU.29.27_1,2130.6885999999995,1,2025-07-31 00:00:00
MEX,gadm_MEX.11.35_2,2130.1133999999997,1,2025-07-31 00:00:00
USA,gadm_USA.47.10_1,2129.8160000000003,1,2025-07-31 00:00:00
PHL,gadm_PHL.60.20_1,2129.0495999999994,1,2025-07-31 00:00:00
DZA,gadm_DZA.37.26_1,2128.4788,1,2025-07-31 00:00:00
AUS,gadm_AUS.5.92_1,2128.3186,1,2025-07-31 00:00:00
THA,gadm_THA.44.1_1,2128.2404,1,2025-07-31 00:00:00
AZE,gadm_AZE.2.18_1,2127.9542000000006,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.203_2,2127.5484,1,2025-07-31 00:00:00
MDA,gadm_MDA.28_1,2127.339,1,2025-07-31 00:00:00
PNG,gadm_PNG.18.4_1,2127.1761999999994,1,2025-07-31 00:00:00
DZA,gadm_DZA.14.34_1,2126.5518,1,2025-07-31 00:00:00
USA,gadm_USA.1.19_1,2126.2422,1,2025-07-31 00:00:00
JPN,gadm_JPN.32.28_1,2125.8642000000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.13.560_2,2125.7778000000003,1,2025-07-31 00:00:00
IND,ghs-fua_9828,2124.2448000000004,1,2025-07-31 00:00:00
BRA,gadm_BRA.21.408_2,2123.7862,1,2025-07-31 00:00:00
MEX,gadm_MEX.14.53_2,2123.5008,1,2025-07-31 00:00:00
VNM,gadm_VNM.40.5_1,2123.400199999999,1,2025-07-31 00:00:00
JPN,gadm_JPN.30.15_1,2123.355,1,2025-07-31 00:00:00
NOR,gadm_NOR.19.5_1,2123.0297999999993,1,2025-07-31 00:00:00
IND,ghs-fua_8627,2122.8054,1,2025-07-31 00:00:00
THA,gadm_THA.45.1_1,2122.7987999999996,1,2025-07-31 00:00:00
RUS,gadm_RUS.47.22_1,2122.688199999999,1,2025-07-31 00:00:00
ARE,gadm_ARE.6.2_1,2122.3559999999993,1,2025-07-31 00:00:00
TUR,gadm_TUR.65.6_1,2122.0497999999993,1,2025-07-31 00:00:00
ROU,gadm_ROU.3.48_1,2121.6762,1,2025-07-31 00:00:00
RUS,gadm_RUS.63.39_1,2120.4661999999994,1,2025-07-31 00:00:00
PRI,gadm_PRI.68_1,2120.1972,1,2025-07-31 00:00:00
ROU,gadm_ROU.12.4_1,2119.8652000000006,1,2025-07-31 00:00:00
VNM,gadm_VNM.3.7_1,2119.4015999999997,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.228_2,2118.6222000000007,1,2025-07-31 00:00:00
BRA,gadm_BRA.4.46_2,2117.942399999999,1,2025-07-31 00:00:00
EGY,gadm_EGY.7.6_1,2117.921999999999,1,2025-07-31 00:00:00
AGO,gadm_AGO.15.3_1,2117.7899999999995,1,2025-07-31 00:00:00
NAM,gadm_NAM.10.6_1,2117.4049999999997,1,2025-07-31 00:00:00
RUS,gadm_RUS.78.2_1,2116.8066000000003,1,2025-07-31 00:00:00
USA,gadm_USA.45.1_1,2116.7744,1,2025-07-31 00:00:00
HRV,gadm_HRV.12.6_1,2116.7614000000003,1,2025-07-31 00:00:00
BRA,gadm_BRA.6.57_2,2116.7465999999995,1,2025-07-31 00:00:00
PRT,gadm_PRT.7.1_1,2116.5132,1,2025-07-31 00:00:00
HND,gadm_HND.16.18_1,2116.1244000000006,1,2025-07-31 00:00:00
VNM,ghs-fua_1554,2115.697800000001,1,2025-07-31 00:00:00
